Statistic: File created on: Thu Mar 10 12:52:15 2016

####DATA_SECTION####
####DATA_START####
29843182;144.000000;164.000000;#
30197388;144.000000;164.000000;#
29954688;144.000000;164.000000;#
30265261;144.000000;164.000000;#
30008926;144.000000;164.000000;#
30328559;145.000000;165.000000;#
30426991;145.000000;165.000000;#
30351093;145.000000;165.000000;#
30339238;145.000000;165.000000;#
30369521;145.000000;165.000000;#
30343029;145.000000;165.000000;#
30255812;145.000000;165.000000;#
30493940;145.000000;165.000000;#
30284147;145.000000;165.000000;#
30302331;145.000000;165.000000;#
30844842;146.000000;166.000000;#
30872762;146.000000;166.000000;#
30789698;146.000000;166.000000;#
30801972;146.000000;166.000000;#
30729986;146.000000;166.000000;#
30870278;146.000000;166.000000;#
30823887;146.000000;166.000000;#
30843423;146.000000;166.000000;#
30872528;146.000000;166.000000;#
30984569;146.000000;166.000000;#
31117685;147.000000;167.000000;#
31172683;147.000000;167.000000;#
31388658;147.000000;167.000000;#
31090008;147.000000;167.000000;#
31054821;147.000000;167.000000;#
31085831;147.000000;167.000000;#
31431143;147.000000;167.000000;#
31034720;147.000000;167.000000;#
31142273;147.000000;167.000000;#
31108630;147.000000;167.000000;#
31469580;148.000000;168.000000;#
31525364;148.000000;168.000000;#
31459981;148.000000;168.000000;#
31570344;148.000000;168.000000;#
31533680;148.000000;168.000000;#
31524362;148.000000;168.000000;#
31441948;148.000000;168.000000;#
31484283;148.000000;168.000000;#
31494018;148.000000;168.000000;#
31463865;148.000000;168.000000;#
32068340;149.000000;169.000000;#
31963860;149.000000;169.000000;#
31911848;149.000000;169.000000;#
31908514;149.000000;169.000000;#
31932898;149.000000;169.000000;#
31916165;149.000000;169.000000;#
31862362;149.000000;169.000000;#
31905192;149.000000;169.000000;#
31949899;149.000000;169.000000;#
31839324;149.000000;169.000000;#
